date,state,district,pincode,age_0_5,age_5_17,age_18_greater
03-01-2026,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491885,0,1,0
03-01-2026,Chhattisgarh,Kondagaon,494331,1,1,0
03-01-2026,Chhattisgarh,Korba,495450,1,0,0
03-01-2026,Chhattisgarh,Korba,495674,0,1,0
03-01-2026,Chhattisgarh,Mahasamund,493449,0,1,0
03-01-2026,Chhattisgarh,Mungeli,495115,1,0,0
03-01-2026,Chhattisgarh,Mungeli,495224,1,1,0
03-01-2026,Chhattisgarh,Raipur,492009,1,0,0
03-01-2026,Chhattisgarh,Raipur,493661,1,0,0
03-01-2026,Chhattisgarh,Rajnandgaon,491445,1,0,0
03-01-2026,Chhattisgarh,Sakti,495661,0,1,0
03-01-2026,Chhattisgarh,Surguja,497001,1,3,0
03-01-2026,Chhattisgarh,Uttar Bastar Kanker,494771,0,2,0
03-01-2026,Delhi,Central Delhi,110008,0,1,0
03-01-2026,Delhi,Central Delhi,110012,1,1,0
03-01-2026,Delhi,North East,110093,0,1,0
03-01-2026,Delhi,North East Delhi,110093,1,2,0
03-01-2026,Delhi,North East Delhi,110094,3,8,0
03-01-2026,Delhi,North West Delhi,110081,1,1,0
03-01-2026,Delhi,South West Delhi,110029,1,1,0
03-01-2026,Delhi,West Delhi,110027,1,1,0
03-01-2026,Delhi,West Delhi,110063,1,0,0
03-01-2026,Goa,North Goa,403002,0,0,3
03-01-2026,Goa,North Goa,403006,0,0,1
03-01-2026,Goa,North Goa,403204,0,0,1
03-01-2026,Goa,North Goa,403502,0,0,1
03-01-2026,Gujarat,Ahmedabad,380005,1,2,0
03-01-2026,Gujarat,Ahmedabad,380028,1,1,0
03-01-2026,Gujarat,Ahmedabad,382350,1,1,0
03-01-2026,Gujarat,Ahmedabad,382418,0,1,0
03-01-2026,Gujarat,Ahmedabad,382427,0,0,1
03-01-2026,Gujarat,Ahmedabad,382480,1,0,0
03-01-2026,Gujarat,Amreli,365456,1,0,0
03-01-2026,Gujarat,Amreli,365635,1,0,0
03-01-2026,Gujarat,Amreli,365645,1,0,0
03-01-2026,Gujarat,Banaskantha,385120,0,1,0
03-01-2026,Gujarat,Banaskantha,385320,0,1,0
03-01-2026,Gujarat,Bharuch,392240,0,1,0
03-01-2026,Gujarat,Bharuch,393001,1,2,1
03-01-2026,Gujarat,Bharuch,393110,1,0,0
03-01-2026,Gujarat,Bhavnagar,364260,1,0,0
03-01-2026,Gujarat,Gandhinagar,382321,0,1,0
03-01-2026,Gujarat,Gandhinagar,382835,1,0,0
03-01-2026,Gujarat,Jamnagar,361335,1,0,0
03-01-2026,Gujarat,Junagadh,362235,0,1,0
03-01-2026,Gujarat,Kachchh,370145,0,1,0
03-01-2026,Gujarat,Kachchh,370165,0,1,0
03-01-2026,Gujarat,Kachchh,370415,1,0,0
03-01-2026,Gujarat,Mahesana,384335,1,0,0
03-01-2026,Gujarat,Mahesana,384355,2,0,0
03-01-2026,Gujarat,Mahesana,384410,0,1,0
03-01-2026,Gujarat,Mahisagar,389190,0,0,1
03-01-2026,Gujarat,Navsari,396521,2,0,0
03-01-2026,Gujarat,Panchmahals,389210,1,1,0
03-01-2026,Gujarat,Panchmahals,389260,1,0,0
03-01-2026,Gujarat,Panchmahals,389365,2,1,0
03-01-2026,Gujarat,Patan,384265,0,0,3
03-01-2026,Gujarat,Patan,384272,0,0,1
03-01-2026,Gujarat,Porbandar,360577,1,0,0
03-01-2026,Gujarat,Rajkot,360050,0,2,0
03-01-2026,Gujarat,Rajkot,363650,1,0,0
03-01-2026,Gujarat,Sabarkantha,383460,0,1,0
03-01-2026,Gujarat,Surat,394107,0,2,0
03-01-2026,Gujarat,Surat,394185,1,0,0
03-01-2026,Gujarat,Surat,395002,1,0,0
03-01-2026,Gujarat,Surat,395009,0,0,1
03-01-2026,Gujarat,The Dangs,394710,2,0,0
03-01-2026,Gujarat,Vadodara,390009,0,1,0
03-01-2026,Gujarat,Vadodara,391410,0,1,0
03-01-2026,Gujarat,Valsad,396065,1,1,5
03-01-2026,Gujarat,Valsad,396191,0,1,0
03-01-2026,Haryana,Ambala,134202,1,0,0
03-01-2026,Haryana,Bhiwani,127201,0,1,0
03-01-2026,Haryana,Bhiwani,127306,1,0,0
03-01-2026,Haryana,Faridabad,121003,1,0,0
03-01-2026,Haryana,Fatehabad,125120,0,1,0
03-01-2026,Haryana,Gurgaon,122015,0,0,1
03-01-2026,Haryana,Mewat,122508,7,0,0
03-01-2026,Haryana,Rohtak,124111,1,0,0
03-01-2026,Haryana,Sonipat,131102,1,0,0
03-01-2026,Haryana,Sonipat,131301,0,1,0
03-01-2026,Haryana,Sonipat,131402,2,0,0
03-01-2026,Haryana,Yamuna Nagar,133103,1,0,0
03-01-2026,Himachal Pradesh,Chamba,176320,2,1,0
03-01-2026,Himachal Pradesh,Kangra,176215,0,1,0
03-01-2026,Himachal Pradesh,Mandi,175026,1,0,0
03-01-2026,Himachal Pradesh,Mandi,175049,1,0,0
03-01-2026,Himachal Pradesh,Shimla,173217,1,0,0
03-01-2026,Himachal Pradesh,Sirmaur,173001,1,0,0
03-01-2026,Jammu and Kashmir,Anantnag,192126,1,0,0
03-01-2026,Jammu and Kashmir,Anantnag,192212,1,1,0
03-01-2026,Jammu and Kashmir,Badgam,191113,1,0,0
03-01-2026,Jammu and Kashmir,Budgam,190018,1,0,0
03-01-2026,Jammu and Kashmir,Jammu,180003,0,1,0
03-01-2026,Jammu and Kashmir,Jammu,181205,1,0,0
03-01-2026,Jammu and Kashmir,Kupwara,193221,0,1,1
03-01-2026,Jammu and Kashmir,Punch,185101,0,0,1
03-01-2026,Jammu and Kashmir,Punch,185111,1,1,0
03-01-2026,Jammu and Kashmir,Rajouri,185152,0,1,0
03-01-2026,Jammu and Kashmir,Rajouri,185233,1,3,0
03-01-2026,Jammu and Kashmir,Srinagar,190015,1,0,0
03-01-2026,Jammu and Kashmir,Udhampur,182141,1,2,0
03-01-2026,Jammu and Kashmir,Udhampur,184205,1,1,0
03-01-2026,Jharkhand,Bokaro,829111,0,1,0
03-01-2026,Jharkhand,Chatra,825401,1,2,0
03-01-2026,Jharkhand,Chatra,825403,0,3,0
03-01-2026,Jharkhand,Deoghar,814120,1,1,0
03-01-2026,Jharkhand,Deoghar,814146,0,2,0
03-01-2026,Jharkhand,Deoghar,815357,0,2,0
03-01-2026,Jharkhand,Dhanbad,828121,0,1,0
03-01-2026,Jharkhand,Dhanbad,828205,4,3,0
03-01-2026,Jharkhand,Dhanbad,828306,0,1,0
03-01-2026,Jharkhand,Dhanbad,828402,0,2,0
03-01-2026,Jharkhand,Dumka,814146,0,2,0
03-01-2026,Jharkhand,East Singhbhum,831009,0,1,0
03-01-2026,Jharkhand,East Singhbhum,832105,0,1,0
03-01-2026,Jharkhand,Garhwa,822121,0,1,0
03-01-2026,Jharkhand,Garhwa *,822114,0,1,0
03-01-2026,Jharkhand,Giridih,815314,0,4,0
03-01-2026,Jharkhand,Giridih,825108,0,2,0
03-01-2026,Jharkhand,Giridih,825412,2,16,0
03-01-2026,Jharkhand,Giridih,825418,0,3,0
03-01-2026,Jharkhand,Godda,814153,1,1,0
03-01-2026,Jharkhand,Gumla,835233,0,2,0
03-01-2026,Jharkhand,Hazaribag,825313,0,1,0
03-01-2026,Jharkhand,Hazaribagh,825302,0,1,0
03-01-2026,Jharkhand,Hazaribagh,825319,0,1,0
03-01-2026,Jharkhand,Hazaribagh,829109,0,1,0
03-01-2026,Jharkhand,Khunti,835210,0,2,0
03-01-2026,Jharkhand,Khunti,835227,0,2,0
03-01-2026,Jharkhand,Lohardaga,835213,2,0,0
03-01-2026,Jharkhand,Pakur,816104,0,1,0
03-01-2026,Jharkhand,Palamu,822124,2,1,0
03-01-2026,Jharkhand,Ramgarh,829134,0,1,0
03-01-2026,Jharkhand,Ranchi,835103,0,1,0
03-01-2026,Jharkhand,Ranchi,835202,0,3,0
03-01-2026,Jharkhand,Ranchi,835303,0,1,0
03-01-2026,Jharkhand,Sahebganj,813208,1,0,0
03-01-2026,Jharkhand,Sahebganj,816105,1,0,0
03-01-2026,Jharkhand,Sahibganj,816101,0,1,0
03-01-2026,Jharkhand,Seraikela-kharsawan,831002,0,1,0
03-01-2026,Jharkhand,Seraikela-kharsawan,832404,0,1,0
03-01-2026,Jharkhand,Seraikela-kharsawan,833216,0,1,0
03-01-2026,Jharkhand,West Singhbhum,833102,2,0,0
03-01-2026,Karnataka,Ballari,583121,0,1,0
03-01-2026,Karnataka,Bangalore,560017,0,1,0
03-01-2026,Karnataka,Bangalore,560022,1,1,0
03-01-2026,Karnataka,Bangalore,560077,0,1,0
03-01-2026,Karnataka,Bangalore,560103,0,1,0
03-01-2026,Karnataka,Belagavi,590001,0,1,0
03-01-2026,Karnataka,Belagavi,590014,0,1,0
03-01-2026,Karnataka,Belgaum,591227,0,1,0
03-01-2026,Karnataka,Bengaluru,560032,0,0,1
03-01-2026,Karnataka,Bengaluru,560037,0,1,1
03-01-2026,Karnataka,Bengaluru,560038,0,0,1
03-01-2026,Karnataka,Bengaluru,560039,0,1,0
03-01-2026,Karnataka,Bengaluru,560045,0,1,0
03-01-2026,Karnataka,Bengaluru,560047,0,1,0
03-01-2026,Karnataka,Bengaluru,560050,1,0,0
03-01-2026,Karnataka,Bengaluru,560054,0,1,0
03-01-2026,Karnataka,Bengaluru,560062,1,0,0
03-01-2026,Karnataka,Bengaluru,560076,0,4,0
03-01-2026,Karnataka,Bengaluru,560077,0,3,1
03-01-2026,Karnataka,Bengaluru,560090,0,1,0
03-01-2026,Karnataka,Bengaluru,560099,0,2,0
03-01-2026,Karnataka,Bengaluru,562107,0,1,0
03-01-2026,Karnataka,Bidar,585330,0,1,1
03-01-2026,Karnataka,Chamarajanagar,571440,0,1,0
03-01-2026,Karnataka,Chikkaballapur,561213,0,2,0
03-01-2026,Karnataka,Chitradurga,577538,0,1,0
03-01-2026,Karnataka,Chitradurga,577541,0,1,0
03-01-2026,Karnataka,Chitradurga,577543,0,1,0
03-01-2026,Karnataka,Dakshina Kannada,574151,0,1,0
03-01-2026,Karnataka,Davangere,577213,0,0,1
03-01-2026,Karnataka,Davangere,577217,0,1,0
03-01-2026,Karnataka,Gadag,582209,0,1,0
03-01-2026,Karnataka,Gulbarga,585103,0,2,0
03-01-2026,Karnataka,Gulbarga,585104,0,3,0
03-01-2026,Karnataka,Gulbarga,585228,0,1,0
03-01-2026,Karnataka,Gulbarga,585303,0,1,0
03-01-2026,Karnataka,Gulbarga,585306,0,1,0
03-01-2026,Karnataka,Haveri,581110,1,1,0
03-01-2026,Karnataka,Kalaburagi,585311,0,1,0
03-01-2026,Karnataka,Kolar,563135,0,1,0
03-01-2026,Karnataka,Koppal,583283,0,2,0
03-01-2026,Karnataka,Raichur,584126,0,2,0
03-01-2026,Karnataka,Raichur,584129,0,2,0
03-01-2026,Karnataka,Shimoga,577453,0,1,0
03-01-2026,Karnataka,Shivamogga,577222,1,0,0
03-01-2026,Karnataka,Tumakuru,572102,1,1,0
03-01-2026,Karnataka,Uttara Kannada,581396,0,1,0
03-01-2026,Karnataka,Vijayapura,586124,0,1,0
03-01-2026,Kerala,Alappuzha,688012,0,0,1
03-01-2026,Kerala,Alappuzha,688504,2,0,0
03-01-2026,Kerala,Alappuzha,688531,0,1,0
03-01-2026,Kerala,Alappuzha,690548,0,1,0
03-01-2026,Kerala,Ernakulam,682314,0,1,0
03-01-2026,Kerala,Ernakulam,683501,0,2,0
03-01-2026,Kerala,Ernakulam,683572,0,1,0
03-01-2026,Kerala,Idukki,685514,0,2,0
03-01-2026,Kerala,Idukki,685602,0,1,0
03-01-2026,Kerala,Kannur,670011,0,1,0
03-01-2026,Kerala,Kannur,670141,0,2,1
03-01-2026,Kerala,Kannur,670306,0,1,0
03-01-2026,Kerala,Kannur,670582,0,1,0
03-01-2026,Kerala,Kannur,670593,0,1,0
03-01-2026,Kerala,Kasaragod,671311,0,1,0
03-01-2026,Kerala,Kasaragod,671317,0,1,0
03-01-2026,Kerala,Kollam,690520,0,1,0
03-01-2026,Kerala,Kollam,690524,0,1,0
03-01-2026,Kerala,Kollam,691590,0,1,0
03-01-2026,Kerala,Kottayam,686537,0,1,0
03-01-2026,Kerala,Kottayam,689589,0,1,0
03-01-2026,Kerala,Kozhikode,673003,1,1,0
03-01-2026,Kerala,Kozhikode,673506,1,2,0
03-01-2026,Kerala,Kozhikode,673525,0,1,0
03-01-2026,Kerala,Kozhikode,673529,0,1,0
03-01-2026,Kerala,Malappuram,673639,1,2,0
03-01-2026,Kerala,Malappuram,673642,0,1,0
03-01-2026,Kerala,Malappuram,676122,0,0,1
03-01-2026,Kerala,Malappuram,676301,0,1,0
03-01-2026,Kerala,Malappuram,676302,0,1,0
03-01-2026,Kerala,Malappuram,676306,1,1,0
03-01-2026,Kerala,Malappuram,676311,0,1,0
03-01-2026,Kerala,Malappuram,679325,0,1,0
03-01-2026,Kerala,Malappuram,679326,0,1,0
03-01-2026,Kerala,Malappuram,679329,0,1,0
03-01-2026,Kerala,Malappuram,679338,0,4,0
03-01-2026,Kerala,Malappuram,679571,0,1,0
03-01-2026,Kerala,Malappuram,679580,0,1,0
03-01-2026,Kerala,Malappuram,679581,0,1,0
03-01-2026,Kerala,Palakkad,678508,0,2,0
03-01-2026,Kerala,Palakkad,678543,0,1,0
03-01-2026,Kerala,Palakkad,678623,0,1,0
03-01-2026,Kerala,Thiruvananthapuram,695003,0,1,0
03-01-2026,Kerala,Thiruvananthapuram,695541,0,1,0
03-01-2026,Kerala,Thiruvananthapuram,695564,0,1,0
03-01-2026,Kerala,Thiruvananthapuram,695583,0,1,0
03-01-2026,Kerala,Thrissur,680586,0,1,0
03-01-2026,Ladakh,Kargil,194105,0,1,0
03-01-2026,Madhya Pradesh,Ashok Nagar,473446,1,2,1
03-01-2026,Madhya Pradesh,Balaghat,481051,0,1,0
03-01-2026,Madhya Pradesh,Balaghat,481102,1,0,0
03-01-2026,Madhya Pradesh,Barwani,451449,0,2,0
03-01-2026,Madhya Pradesh,Barwani,451551,2,1,0
03-01-2026,Madhya Pradesh,Betul,460001,1,2,0
03-01-2026,Madhya Pradesh,Bhind,477001,2,2,0
03-01-2026,Madhya Pradesh,Bhind,477446,1,0,0
03-01-2026,Madhya Pradesh,Bhopal,462038,1,0,0
03-01-2026,Madhya Pradesh,Bhopal,462042,0,2,0
03-01-2026,Madhya Pradesh,Bhopal,462044,1,1,0
03-01-2026,Madhya Pradesh,Chhatarpur,471001,4,1,0
03-01-2026,Madhya Pradesh,Chhatarpur,471408,0,2,0
03-01-2026,Madhya Pradesh,Chhatarpur,471606,1,2,0
03-01-2026,Madhya Pradesh,Damoh,470673,0,1,0
03-01-2026,Madhya Pradesh,Damoh,470775,1,2,0
03-01-2026,Madhya Pradesh,Datia,475335,2,3,0
03-01-2026,Madhya Pradesh,Dewas,455118,1,2,0
03-01-2026,Madhya Pradesh,Dewas,455221,1,0,0
03-01-2026,Madhya Pradesh,Dhar,454221,0,5,0
03-01-2026,Madhya Pradesh,Dhar,454665,0,2,0
03-01-2026,Madhya Pradesh,Dindori,481879,1,0,0
03-01-2026,Madhya Pradesh,East Nimar,450116,1,1,0
03-01-2026,Madhya Pradesh,East Nimar,450661,0,1,0
03-01-2026,Madhya Pradesh,Guna,473101,0,3,0
09-06-2025,Rajasthan,Bharatpur,321024,6,7,0
09-06-2025,Rajasthan,Bharatpur,321025,1,3,0
09-06-2025,Rajasthan,Bharatpur,321026,0,1,0
09-06-2025,Rajasthan,Bharatpur,321201,0,4,0
09-06-2025,Rajasthan,Bharatpur,321205,7,7,0
09-06-2025,Rajasthan,Bharatpur,321402,7,2,0
09-06-2025,Rajasthan,Bharatpur,321405,2,1,0
09-06-2025,Rajasthan,Bharatpur,321406,1,4,0
09-06-2025,Rajasthan,Bharatpur,321602,2,1,0
09-06-2025,Rajasthan,Bharatpur,321615,2,3,0
09-06-2025,Rajasthan,Bhilwara,311030,4,2,0
09-06-2025,Rajasthan,Bhilwara,311201,2,3,0
09-06-2025,Rajasthan,Bhilwara,311204,3,0,0
09-06-2025,Rajasthan,Bhilwara,311301,7,6,0
09-06-2025,Rajasthan,Bhilwara,311404,6,2,0
09-06-2025,Rajasthan,Bhilwara,311605,5,6,1
09-06-2025,Rajasthan,Bhilwara,311802,3,0,0
09-06-2025,Rajasthan,Bhilwara,311803,4,3,0
09-06-2025,Rajasthan,Bikaner,331803,8,17,2
09-06-2025,Rajasthan,Bikaner,334022,4,1,1
09-06-2025,Rajasthan,Bikaner,334303,0,2,1
09-06-2025,Rajasthan,Bikaner,334402,1,5,0
09-06-2025,Rajasthan,Bikaner,334603,4,3,0
09-06-2025,Rajasthan,Bikaner,334604,1,2,0
09-06-2025,Rajasthan,Bikaner,334804,1,1,0
09-06-2025,Rajasthan,Bundi,323025,1,2,0
09-06-2025,Rajasthan,Chittaurgarh,312613,0,3,0
09-06-2025,Rajasthan,Chittorgarh,312001,3,4,0
09-06-2025,Rajasthan,Chittorgarh,312401,1,5,0
09-06-2025,Rajasthan,Chittorgarh,312602,1,3,0
09-06-2025,Rajasthan,Chittorgarh,312603,1,0,0
09-06-2025,Rajasthan,Chittorgarh,312606,1,0,0
09-06-2025,Rajasthan,Chittorgarh,323306,1,0,0
09-06-2025,Rajasthan,Churu,331021,2,0,0
09-06-2025,Rajasthan,Churu,331031,1,2,0
09-06-2025,Rajasthan,Churu,331301,3,4,1
09-06-2025,Rajasthan,Churu,331402,0,2,0
09-06-2025,Rajasthan,Dausa,303313,9,5,1
09-06-2025,Rajasthan,Dausa,303315,2,4,0
09-06-2025,Rajasthan,Dausa,303326,4,2,0
09-06-2025,Rajasthan,Dausa,303501,4,7,0
09-06-2025,Rajasthan,Dausa,303503,3,4,0
09-06-2025,Rajasthan,Dausa,303504,1,1,0
09-06-2025,Rajasthan,Dausa,321612,3,5,0
09-06-2025,Rajasthan,Dholpur,328026,3,0,0
09-06-2025,Rajasthan,Dholpur,328028,1,2,0
09-06-2025,Rajasthan,Dungarpur,314027,1,2,0
09-06-2025,Rajasthan,Dungarpur,314028,1,5,0
09-06-2025,Rajasthan,Dungarpur,314029,2,0,0
09-06-2025,Rajasthan,Dungarpur,314037,0,4,0
09-06-2025,Rajasthan,Dungarpur,314401,0,1,0
09-06-2025,Rajasthan,Dungarpur,314403,1,5,0
09-06-2025,Rajasthan,Ganganagar,335001,9,1,0
09-06-2025,Rajasthan,Ganganagar,335027,2,0,0
09-06-2025,Rajasthan,Ganganagar,335051,7,3,0
09-06-2025,Rajasthan,Ganganagar,335803,0,2,0
09-06-2025,Rajasthan,Hanumangarh,335503,2,0,0
09-06-2025,Rajasthan,Hanumangarh,335513,3,0,0
09-06-2025,Rajasthan,Hanumangarh,335524,8,9,0
09-06-2025,Rajasthan,Jaipur,302004,3,0,0
09-06-2025,Rajasthan,Jaipur,302017,4,4,0
09-06-2025,Rajasthan,Jaipur,302026,2,2,0
09-06-2025,Rajasthan,Jaipur,302031,6,3,0
09-06-2025,Rajasthan,Jaipur,302039,6,3,1
09-06-2025,Rajasthan,Jaipur,303003,6,3,0
09-06-2025,Rajasthan,Jaipur,303005,4,4,0
09-06-2025,Odisha,Bhadrak,756164,0,1,0
09-06-2025,Odisha,Bhadrak,756165,1,0,0
09-06-2025,Odisha,Bhadrak,756168,2,0,0
09-06-2025,Odisha,Boudh,762023,2,0,0
09-06-2025,Odisha,Cuttack,752120,1,0,0
09-06-2025,Odisha,Cuttack,753004,1,1,0
09-06-2025,Odisha,Cuttack,754001,2,0,0
09-06-2025,Odisha,Cuttack,754005,1,2,0
09-06-2025,Odisha,Cuttack,754028,2,1,0
09-06-2025,Odisha,Cuttack,754029,2,1,0
09-06-2025,Odisha,Cuttack,754030,2,0,0
09-06-2025,Odisha,Cuttack,754037,2,0,0
09-06-2025,Odisha,Cuttack,754202,0,1,0
09-06-2025,Odisha,Cuttack,754206,1,1,0
09-06-2025,Odisha,Dhenkanal,759016,1,0,0
09-06-2025,Odisha,Dhenkanal,759020,1,0,0
09-06-2025,Odisha,Dhenkanal,759021,2,0,0
09-06-2025,Odisha,Dhenkanal,759024,1,0,0
09-06-2025,Odisha,Dhenkanal,759026,4,0,0
09-06-2025,Odisha,Gajapati,761014,0,1,0
09-06-2025,Odisha,Gajapati,761017,3,6,1
09-06-2025,Odisha,Gajapati,761207,4,1,0
09-06-2025,Odisha,Ganjam,760010,1,1,0
09-06-2025,Odisha,Ganjam,761004,1,0,0
09-06-2025,Odisha,Ganjam,761010,11,2,0
09-06-2025,Odisha,Ganjam,761012,4,0,0
09-06-2025,Odisha,Ganjam,761013,2,1,0
09-06-2025,Odisha,Ganjam,761020,4,0,0
09-06-2025,Odisha,Ganjam,761026,6,0,0
09-06-2025,Odisha,Ganjam,761029,8,0,0
09-06-2025,Odisha,Ganjam,761103,2,0,0
09-06-2025,Odisha,Ganjam,761104,8,2,0
09-06-2025,Odisha,Ganjam,761108,2,0,0
09-06-2025,Odisha,Ganjam,761109,4,2,0
09-06-2025,Odisha,Ganjam,761111,6,2,0
09-06-2025,Odisha,Ganjam,761144,3,0,0
09-06-2025,Odisha,JAJPUR,755005,2,0,0
09-06-2025,Odisha,JAJPUR,755008,1,1,0
09-06-2025,Odisha,JAJPUR,755009,1,0,0
09-06-2025,Odisha,JAJPUR,755016,1,0,0
09-06-2025,Odisha,JAJPUR,758025,1,0,0
09-06-2025,Odisha,Jagatsinghapur,754136,1,1,1
09-06-2025,Odisha,Jagatsinghapur,754140,1,0,0
09-06-2025,Odisha,Jajapur,755003,1,0,0
09-06-2025,Odisha,Jajapur,755005,2,1,0
09-06-2025,Odisha,Jajapur,755012,1,0,0
09-06-2025,Odisha,Jajapur,755016,1,0,0
09-06-2025,Odisha,Jajapur,755022,0,1,0
09-06-2025,Odisha,Jharsuguda,768204,2,0,0
09-06-2025,Odisha,Jharsuguda,768226,2,0,0
09-06-2025,Odisha,Kalahandi,766026,0,2,0
09-06-2025,Odisha,Kalahandi,766100,1,1,0
09-06-2025,Odisha,Kalahandi,766102,18,2,0
09-06-2025,Odisha,Kandhamal,762019,1,0,0
09-06-2025,Odisha,Kandhamal,762022,1,0,0
09-06-2025,Odisha,Kandhamal,762103,3,3,0
09-06-2025,Odisha,Kandhamal,762106,1,0,0
09-06-2025,Odisha,Kandhamal,762107,1,0,0
09-06-2025,Odisha,Kendrapara,754140,1,0,0
09-06-2025,Odisha,Kendrapara,754141,0,2,0
09-06-2025,Odisha,Kendrapara,754217,2,1,0
09-06-2025,Odisha,Kendujhar,758015,1,0,0
09-06-2025,Odisha,Kendujhar,758021,3,2,0
09-06-2025,Odisha,Kendujhar,758046,0,1,0
09-06-2025,Odisha,Kendujhar,758047,1,1,0
09-06-2025,Odisha,Kendujhar,758076,3,0,0
09-06-2025,Odisha,Khorda,751002,1,3,2
09-06-2025,Odisha,Khorda,751019,1,0,0
09-06-2025,Odisha,Khorda,752019,0,1,0
09-06-2025,Odisha,Khorda,752022,0,1,0
09-06-2025,Odisha,Khorda,752102,4,0,1
09-06-2025,Odisha,Khordha,751006,1,0,0
09-06-2025,Odisha,Khordha,752066,1,0,0
09-06-2025,Odisha,Koraput,763001,2,0,0
09-06-2025,Odisha,Koraput,763008,1,1,0
09-06-2025,Odisha,Koraput,764005,1,0,0
09-06-2025,Odisha,Koraput,764014,4,0,0
09-06-2025,Odisha,Koraput,764020,1,1,0
09-06-2025,Odisha,Koraput,764055,0,4,0
09-06-2025,Odisha,Malkangiri,764044,5,3,0
09-06-2025,Odisha,Malkangiri,764045,5,4,0
09-06-2025,Odisha,Malkangiri,764047,5,1,0
09-06-2025,Odisha,Mayurbhanj,757002,1,0,0
09-06-2025,Odisha,Mayurbhanj,757019,3,1,0
09-06-2025,Odisha,Mayurbhanj,757026,1,0,0
09-06-2025,Odisha,Mayurbhanj,757029,2,1,0
09-06-2025,Odisha,Mayurbhanj,757030,3,1,0
09-06-2025,Odisha,Mayurbhanj,757034,4,4,0
09-06-2025,Odisha,Mayurbhanj,757035,2,1,0
09-06-2025,Odisha,Mayurbhanj,757037,7,6,0
09-06-2025,Odisha,Mayurbhanj,757040,3,1,0
09-06-2025,Odisha,Mayurbhanj,757041,0,2,0
09-06-2025,Odisha,Mayurbhanj,757046,3,3,0
09-06-2025,Odisha,Mayurbhanj,757047,0,1,0
09-06-2025,Odisha,Mayurbhanj,757049,2,1,0
09-06-2025,Odisha,Mayurbhanj,757073,1,0,0
09-06-2025,Odisha,Mayurbhanj,757077,1,2,0
09-06-2025,Odisha,Mayurbhanj,757081,1,0,0
09-06-2025,Odisha,Mayurbhanj,757082,1,0,0
09-06-2025,Odisha,Mayurbhanj,757091,3,2,0
09-06-2025,Odisha,NUAPADA,766107,1,0,0
09-06-2025,Odisha,Nabarangapur,764063,4,0,0
09-06-2025,Odisha,Nabarangapur,764074,7,10,0
09-06-2025,Odisha,Nayagarh,752025,5,0,0
09-06-2025,Odisha,Nayagarh,752026,1,0,0
09-06-2025,Odisha,Nayagarh,752070,6,1,0
09-06-2025,Odisha,Nayagarh,752078,3,0,0
09-06-2025,Odisha,Puri,752015,1,0,0
09-06-2025,Odisha,Puri,752016,3,0,0
09-06-2025,Odisha,Rayagada,765017,4,1,0
09-06-2025,Odisha,Rayagada,765021,0,1,0
09-06-2025,Odisha,Sambalpur,768016,1,1,0
09-06-2025,Odisha,Sambalpur,768222,1,0,0
09-06-2025,Odisha,Sambalpur,768224,1,1,0
09-06-2025,Odisha,Sonapur,767016,2,0,0
09-06-2025,Odisha,Subarnapur,767018,4,0,0
09-06-2025,Odisha,Sundargarh,769001,2,0,0
09-06-2025,Odisha,Sundargarh,770021,1,0,0
09-06-2025,Odisha,Sundergarh,769004,2,0,0
09-06-2025,Odisha,Sundergarh,769009,1,2,0
09-06-2025,Odisha,Sundergarh,770011,2,2,0
09-06-2025,Odisha,Sundergarh,770015,1,1,0
09-06-2025,Odisha,Sundergarh,770034,1,0,0
09-06-2025,Odisha,Sundergarh,770035,5,0,0
09-06-2025,Odisha,Sundergarh,770037,11,1,0
09-06-2025,Odisha,Sundergarh,770042,1,0,0
09-06-2025,Odisha,Sundergarh,770043,3,0,0
09-06-2025,Orissa,Anugul,759129,1,0,0
09-06-2025,Orissa,Balangir,767033,3,0,0
09-06-2025,Orissa,Baleshwar,756002,1,1,0
09-06-2025,Orissa,Baleshwar,756025,0,1,0
09-06-2025,Orissa,Bhadrak,756116,0,1,0
09-06-2025,Orissa,Gajapati,761016,0,1,0
09-06-2025,Orissa,Jajapur,755008,0,1,0
09-06-2025,Orissa,Kendrapara,754248,1,0,0
09-06-2025,Orissa,Khordha,752100,1,0,0
09-06-2025,Orissa,Mayurbhanj,757039,1,0,0
09-06-2025,Orissa,Puri,752016,1,0,0
09-06-2025,Orissa,Puri,752116,0,1,0
09-06-2025,Orissa,Sambalpur,768017,1,0,0
09-06-2025,Pondicherry,Karaikal,609602,1,0,0
09-06-2025,Pondicherry,Pondicherry,605014,2,0,0
09-06-2025,Pondicherry,Pondicherry,673310,0,3,0
09-06-2025,Puducherry,Karaikal,609604,1,0,0
09-06-2025,Puducherry,Puducherry,605009,4,1,0
09-06-2025,Puducherry,Puducherry,605110,1,0,0
09-06-2025,Puducherry,Puducherry,605502,1,0,0
09-06-2025,Punjab,Amritsar,143002,1,0,0
09-06-2025,Punjab,Amritsar,143109,1,0,0
09-06-2025,Punjab,Amritsar,143110,1,1,0
09-06-2025,Punjab,Amritsar,143119,0,1,0
09-06-2025,Punjab,Amritsar,143606,2,0,0
09-06-2025,Punjab,Barnala,148102,1,0,0
09-06-2025,Punjab,Barnala,148103,1,0,0
09-06-2025,Punjab,Bathinda,151005,1,0,0
